"Gremlin Mine","Gremlin Mine"
"Hex Parasite","Hex Parasite"
"Hovermyr","Hovermyr"
"Immolating Souleater","Immolating Souleater"
"Insatiable Souleater","Insatiable Souleater"
"Isolation Cell","Isolation Cell"
"Kiln Walker","Kiln Walker"
"Lashwrithe","Lashwrithe"
"Mindcrank","Mindcrank"
"Mycosynth Wellspring","Mycosynth Wellspring"
"Necropouncer","Necropouncer"
"Omen Machine","Omen Machine"
"Pestilent Souleater","Pestilent Souleater"
"Shrine of Boundless Growth","Shrine of Boundless Growth"
"Shrine of Limitless Power","Shrine of Limitless Power"
"Shrine of Loyal Legions","Shrine of Loyal Legions"
"Shrine of Piercing Vision","Shrine of Piercing Vision"
"Sickleslicer","Sickleslicer"
"Soul Conduit","Soul Conduit"
"Spellskite","Spellskite"
"Surge Node","Surge Node"
"Sword of War and Peace","Sword of War and Peace"
"Torpor Orb","Torpor Orb"
"Trespassing Souleater","Trespassing Souleater"
"Unwinding Clock","Unwinding Clock"
"Phyrexia's Core","Phyrexia's Core"
"Alliance of Arms","Alliance of Arms"
"Archangel of Strife","Archangel of Strife"
"Celestial Force","Celestial Force"
"Crescendo of War","Crescendo of War"
"Martyr's Bond","Martyr's Bond"
"Soul Snare","Soul Snare"
"Vow of Duty","Vow of Duty"
"Minds Aglow","Minds Aglow"
"Riddlekeeper","Riddlekeeper"
"Spell Crumple","Spell Crumple"
"Trench Gorger","Trench Gorger"
"Vow of Flight","Vow of Flight"
"Dread Cacodemon","Dread Cacodemon"
"Scythe Specter","Scythe Specter"
"Sewer Nemesis","Sewer Nemesis"
"Shared Trauma","Shared Trauma"
"Syphon Flesh","Syphon Flesh"
"Vow of Malice","Vow of Malice"
"Avatar of Slaughter","Avatar of Slaughter"
"Chaos Warp","Chaos Warp"
"Death by Dragons","Death by Dragons"
"Magmatic Force","Magmatic Force"
"Mana-Charged Dragon","Mana-Charged Dragon"
"Stranglehold","Stranglehold"
"Vow of Lightning","Vow of Lightning"
"Collective Voyage","Collective Voyage"
"Hornet Queen","Hornet Queen"
"Hydra Omnivore","Hydra Omnivore"
"Tribute to the Wild","Tribute to the Wild"
"Vow of Wildness","Vow of Wildness"
"Animar, Soul of Elements","Animar, Soul of Elements"
"Basandra, Battle Seraph","Basandra, Battle Seraph"
"Damia, Sage of Stone","Damia, Sage of Stone"
"Edric, Spymaster of Trest","Edric, Spymaster of Trest"
"Ghave, Guru of Spores","Ghave, Guru of Spores"
"Kaalia of the Vast","Kaalia of the Vast"
"The Mimeoplasm","The Mimeoplasm"
"Nin, the Pain Artist","Nin, the Pain Artist"
"Ruhan of the Fomori","Ruhan of the Fomori"
"Skullbriar, the Walking Grave","Skullbriar, the Walking Grave"
"Tariel, Reckoner of Souls","Tariel, Reckoner of Souls"
"Vish Kal, Blood Arbiter","Vish Kal, Blood Arbiter"
"Zedruu the Greathearted","Zedruu the Greathearted"
"Acorn Catapult","Acorn Catapult"
"Champion's Helm","Champion's Helm"
"Homeward Path","Homeward Path"
"Aegis Angel","Aegis Angel"
"Alabaster Mage","Alabaster Mage"
"Angelic Destiny","Angelic Destiny"
"Arbalest Elite","Arbalest Elite"
"Armored Warhorse","Armored Warhorse"
"Benalish Veteran","Benalish Veteran"
"Divine Favor","Divine Favor"
"Gideon's Avenger","Gideon's Avenger"
"Gideon's Lawkeeper","Gideon's Lawkeeper"
"Grand Abolisher","Grand Abolisher"
"Griffin Rider","Griffin Rider"
"Guardians' Pledge","Guardians' Pledge"
"Peregrine Griffin","Peregrine Griffin"
"Personal Sanctuary","Personal Sanctuary"
"Pride Guardian","Pride Guardian"
"Spirit Mantle","Spirit Mantle"
"Stave Off","Stave Off"
"Stonehorn Dignitary","Stonehorn Dignitary"
"Timely Reinforcements","Timely Reinforcements"
"Amphin Cutthroat","Amphin Cutthroat"
"Aven Fleetwing","Aven Fleetwing"
"Azure Mage","Azure Mage"
"Chasm Drake","Chasm Drake"
"Frost Breath","Frost Breath"
"Jace's Archivist","Jace's Archivist"
"Lord of the Unreal","Lord of the Unreal"
"Master Thief","Master Thief"
"Mind Unbound","Mind Unbound"
"Phantasmal Bear","Phantasmal Bear"
"Phantasmal Dragon","Phantasmal Dragon"
"Phantasmal Image","Phantasmal Image"
"Skywinder Drake","Skywinder Drake"
"Sphinx of Uthuun","Sphinx of Uthuun"
"Turn to Frog","Turn to Frog"
"Visions of Beyond","Visions of Beyond"
"Bloodrage Vampire","Bloodrage Vampire"
"Dark Favor","Dark Favor"
"Devouring Swarm","Devouring Swarm"
"Drifting Shade","Drifting Shade"
"Duskhunter Bat","Duskhunter Bat"
"Hideous Visage","Hideous Visage"
"Monomania","Monomania"
"Onyx Mage","Onyx Mage"
"Rune-Scarred Demon","Rune-Scarred Demon"
"Sorin's Thirst","Sorin's Thirst"
"Sorin's Vengeance","Sorin's Vengeance"
"Taste of Blood","Taste of Blood"
"Vampire Outcasts","Vampire Outcasts"
"Vengeful Pharaoh","Vengeful Pharaoh"
"Wring Flesh","Wring Flesh"
"Blood Ogre","Blood Ogre"
"Bonebreaker Giant","Bonebreaker Giant"
"Chandra, the Firebrand","Chandra, the Firebrand"
"Crimson Mage","Crimson Mage"
"Furyborn Hellkite","Furyborn Hellkite"
"Goblin Bangchuckers","Goblin Bangchuckers"
"Goblin Fireslinger","Goblin Fireslinger"
"Gorehorn Minotaurs","Gorehorn Minotaurs"
"Scrambleverse","Scrambleverse"
"Tectonic Rift","Tectonic Rift"
"Wall of Torches","Wall of Torches"
"Warstorm Surge","Warstorm Surge"
"Arachnus Spinner","Arachnus Spinner"
"Arachnus Web","Arachnus Web"
"Carnage Wurm","Carnage Wurm"
"Doubling Chant","Doubling Chant"
"Garruk, Primal Hunter","Garruk, Primal Hunter"
"Gladecover Scout","Gladecover Scout"
"Hunter's Insight","Hunter's Insight"
"Jade Mage","Jade Mage"
"Lurking Crocodile","Lurking Crocodile"
"Skinshifter","Skinshifter"
"Stingerfling Spider","Stingerfling Spider"
"Titanic Growth","Titanic Growth"
"Trollhide","Trollhide"
"Adaptive Automaton","Adaptive Automaton"
"Crown of Empires","Crown of Empires"
"Crumbling Colossus","Crumbling Colossus"
"Druidic Satchel","Druidic Satchel"
"Greatsword","Greatsword"
"Kite Shield","Kite Shield"
"Manalith","Manalith"
"Rusted Sentinel","Rusted Sentinel"
"Scepter of Empires","Scepter of Empires"
"Sundial of the Infinite","Sundial of the Infinite"
"Swiftfoot Boots","Swiftfoot Boots"
"Throne of Empires","Throne of Empires"
"Buried Ruin","Buried Ruin"
"Mikaeus, the Lunarch","Mikaeus, the Lunarch"
"Abbey Griffin","Abbey Griffin"
"Angel of Flight Alabaster","Angel of Flight Alabaster"
"Angelic Overseer","Angelic Overseer"
"Avacynian Priest","Avacynian Priest"
"Bonds of Faith","Bonds of Faith"
"Champion of the Parish","Champion of the Parish"
"Chapel Geist","Chapel Geist"
"Cloistered Youth","Cloistered Youth"
"Unholy Fiend","Unholy Fiend"
"Dearly Departed","Dearly Departed"
"Divine Reckoning","Divine Reckoning"
"Doomed Traveler","Doomed Traveler"
"Elder Cathar","Elder Cathar"
"Feeling of Dread","Feeling of Dread"
"Fiend Hunter","Fiend Hunter"
"Gallows Warden","Gallows Warden"
"Geist-Honored Monk","Geist-Honored Monk"
"Ghostly Possession","Ghostly Possession"
"Intangible Virtue","Intangible Virtue"
"Mausoleum Guard","Mausoleum Guard"
"Mentor of the Meek","Mentor of the Meek"
"Midnight Haunting","Midnight Haunting"
"Moment of Heroism","Moment of Heroism"
"Nevermore","Nevermore"
"Paraselene","Paraselene"
"Purify the Grave","Purify the Grave"
"Rally the Peasants","Rally the Peasants"
"Rebuke","Rebuke"
"Selfless Cathar","Selfless Cathar"
"Silverchase Fox","Silverchase Fox"
"Slayer of the Wicked","Slayer of the Wicked"
"Smite the Monstrous","Smite the Monstrous"
"Spare from Evil","Spare from Evil"
"Spectral Rider","Spectral Rider"
"Stony Silence","Stony Silence"
"Thraben Purebloods","Thraben Purebloods"
"Thraben Sentry","Thraben Sentry"
"Thraben Militia","Thraben Militia"
"Unruly Mob","Unruly Mob"
"Urgent Exorcism","Urgent Exorcism"
"Village Bell-Ringer","Village Bell-Ringer"
"Voiceless Spirit","Voiceless Spirit"
"Armored Skaab","Armored Skaab"
"Back from the Brink","Back from the Brink"
"Battleground Geist","Battleground Geist"
"Cackling Counterpart","Cackling Counterpart"
"Civilized Scholar","Civilized Scholar"
"Homicidal Brute","Homicidal Brute"
"Claustrophobia","Claustrophobia"
"Delver of Secrets","Delver of Secrets"
"Insectile Aberration","Insectile Aberration"
"Deranged Assistant","Deranged Assistant"
"Dream Twist","Dream Twist"
"Fortress Crab","Fortress Crab"
"Frightful Delusion","Frightful Delusion"
"Grasp of Phantoms","Grasp of Phantoms"
"Hysterical Blindness","Hysterical Blindness"
"Invisible Stalker","Invisible Stalker"
"Laboratory Maniac","Laboratory Maniac"
"Lantern Spirit","Lantern Spirit"
"Lost in the Mist","Lost in the Mist"
"Makeshift Mauler","Makeshift Mauler"
"Memory's Journey","Memory's Journey"
"Mindshrieker","Mindshrieker"
"Mirror-Mad Phantasm","Mirror-Mad Phantasm"
"Moon Heron","Moon Heron"
"Murder of Crows","Murder of Crows"
"Rooftop Storm","Rooftop Storm"
"Runic Repetition","Runic Repetition"
"Selhoff Occultist","Selhoff Occultist"
"Sensory Deprivation","Sensory Deprivation"
"Silent Departure","Silent Departure"
"Skaab Goliath","Skaab Goliath"
"Skaab Ruinator","Skaab Ruinator"
"Snapcaster Mage","Snapcaster Mage"
"Spectral Flight","Spectral Flight"
"Stitched Drake","Stitched Drake"
"Stitcher's Apprentice","Stitcher's Apprentice"
"Sturmgeist","Sturmgeist"
"Undead Alchemist","Undead Alchemist"
"Abattoir Ghoul","Abattoir Ghoul"
"Altar's Reap","Altar's Reap"
"Army of the Damned","Army of the Damned"
"Bitterheart Witch","Bitterheart Witch"
"Bloodgift Demon","Bloodgift Demon"
"Bloodline Keeper","Bloodline Keeper"
"Lord of Lineage","Lord of Lineage"
"Brain Weevil","Brain Weevil"
"Bump in the Night","Bump in the Night"
"Corpse Lunge","Corpse Lunge"
"Curse of Death's Hold","Curse of Death's Hold"
"Curse of Oblivion","Curse of Oblivion"
"Dead Weight","Dead Weight"
"Disciple of Griselbrand","Disciple of Griselbrand"
"Endless Ranks of the Dead","Endless Ranks of the Dead"
"Falkenrath Noble","Falkenrath Noble"
"Ghoulcaller's Chant","Ghoulcaller's Chant"
"Ghoulraiser","Ghoulraiser"
"Gruesome Deformity","Gruesome Deformity"
"Heartless Summoning","Heartless Summoning"
"Liliana of the Veil","Liliana of the Veil"
"Manor Skeleton","Manor Skeleton"
"Markov Patrician","Markov Patrician"
"Maw of the Mire","Maw of the Mire"
"Moan of the Unhallowed","Moan of the Unhallowed"
"Morkrut Banshee","Morkrut Banshee"
"Night Terrors","Night Terrors"
"Reaper from the Abyss","Reaper from the Abyss"
"Rotting Fensnake","Rotting Fensnake"
"Screeching Bat","Screeching Bat"
"Stalking Vampire","Stalking Vampire"
"Sever the Bloodline","Sever the Bloodline"
"Skeletal Grimace","Skeletal Grimace"
"Skirsdag High Priest","Skirsdag High Priest"
"Stromkirk Patrol","Stromkirk Patrol"
"Tribute to Hunger","Tribute to Hunger"
"Typhoid Rats","Typhoid Rats"
"Unbreathing Horde","Unbreathing Horde"
"Unburial Rites","Unburial Rites"
"Vampire Interloper","Vampire Interloper"
"Victim of Night","Victim of Night"
"Village Cannibals","Village Cannibals"
"Walking Corpse","Walking Corpse"
"Ashmouth Hound","Ashmouth Hound"
"Balefire Dragon","Balefire Dragon"
"Blasphemous Act","Blasphemous Act"
"Brimstone Volley","Brimstone Volley"
"Burning Vengeance","Burning Vengeance"
"Charmbreaker Devils","Charmbreaker Devils"
"Crossway Vampire","Crossway Vampire"
"Curse of Stalked Prey","Curse of Stalked Prey"
"Curse of the Nightly Hunt","Curse of the Nightly Hunt"
"Curse of the Pierced Heart","Curse of the Pierced Heart"
"Desperate Ravings","Desperate Ravings"
"Falkenrath Marauders","Falkenrath Marauders"
"Feral Ridgewolf","Feral Ridgewolf"
"Furor of the Bitten","Furor of the Bitten"
"Geistflame","Geistflame"
"Hanweir Watchkeep","Hanweir Watchkeep"
"Bane of Hanweir","Bane of Hanweir"
"Harvest Pyre","Harvest Pyre"
"Heretic's Punishment","Heretic's Punishment"
"Infernal Plunge","Infernal Plunge"
"Instigator Gang","Instigator Gang"
"Wildblood Pack","Wildblood Pack"
"Into the Maw of Hell","Into the Maw of Hell"
"Kessig Wolf","Kessig Wolf"
"Kruin Outlaw","Kruin Outlaw"
"Terror of Kruin Pass","Terror of Kruin Pass"
"Night Revelers","Night Revelers"
"Nightbird's Clutches","Nightbird's Clutches"
"Past in Flames","Past in Flames"
"Pitchburn Devils","Pitchburn Devils"
"Rage Thrower","Rage Thrower"
"Rakish Heir","Rakish Heir"
"Reckless Waif","Reckless Waif"
"Merciless Predator","Merciless Predator"
"Riot Devils","Riot Devils"
"Rolling Temblor","Rolling Temblor"
"Scourge of Geier Reach","Scourge of Geier Reach"
"Skirsdag Cultist","Skirsdag Cultist"
"Stromkirk Noble","Stromkirk Noble"
"Tormented Pariah","Tormented Pariah"
"Rampaging Werewolf","Rampaging Werewolf"
"Traitorous Blood","Traitorous Blood"
"Vampiric Fury","Vampiric Fury"
"Village Ironsmith","Village Ironsmith"
"Ironfang","Ironfang"
"Ambush Viper","Ambush Viper"
"Bramblecrush","Bramblecrush"
"Caravan Vigil","Caravan Vigil"
"Creeping Renaissance","Creeping Renaissance"
"Darkthicket Wolf","Darkthicket Wolf"
"Daybreak Ranger","Daybreak Ranger"
"Nightfall Predator","Nightfall Predator"
"Elder of Laurels","Elder of Laurels"
"Essence of the Wild","Essence of the Wild"
"Festerhide Boar","Festerhide Boar"
"Full Moon's Rise","Full Moon's Rise"
"Garruk Relentless","Garruk Relentless"
"Garruk, the Veil-Cursed","Garruk, the Veil-Cursed"
"Gatstaf Shepherd","Gatstaf Shepherd"
"Gatstaf Howler","Gatstaf Howler"
"Gnaw to the Bone","Gnaw to the Bone"
"Grave Bramble","Grave Bramble"
"Grizzled Outcasts","Grizzled Outcasts"
"Krallenhorde Wantons","Krallenhorde Wantons"
"Gutter Grime","Gutter Grime"
"Hamlet Captain","Hamlet Captain"
"Hollowhenge Scavenger","Hollowhenge Scavenger"
"Kessig Cagebreakers","Kessig Cagebreakers"
"Kindercatch","Kindercatch"
"Lumberknot","Lumberknot"
"Make a Wish","Make a Wish"
"Moldgraf Monstrosity","Moldgraf Monstrosity"
"Moonmist","Moonmist"
"Orchard Spirit","Orchard Spirit"
"Parallel Lives","Parallel Lives"
"Prey Upon","Prey Upon"
"Ranger's Guile","Ranger's Guile"
"Somberwald Spider","Somberwald Spider"
"Spider Spawning","Spider Spawning"
"Spidery Grasp","Spidery Grasp"
"Splinterfright","Splinterfright"
"Travel Preparations","Travel Preparations"
"Tree of Redemption","Tree of Redemption"
"Ulvenwald Mystics","Ulvenwald Mystics"
"Ulvenwald Primordials","Ulvenwald Primordials"
"Villagers of Estwald","Villagers of Estwald"
"Howlpack of Estwald","Howlpack of Estwald"
"Woodland Sleuth","Woodland Sleuth"
"Wreath of Geists","Wreath of Geists"
"Evil Twin","Evil Twin"
"Geist of Saint Traft","Geist of Saint Traft"
"Grimgrin, Corpse-Born","Grimgrin, Corpse-Born"
"Olivia Voldaren","Olivia Voldaren"
"Butcher's Cleaver","Butcher's Cleaver"
"Cellar Door","Cellar Door"
"Cobbled Wings","Cobbled Wings"
"Creepy Doll","Creepy Doll"
"Demonmail Hauberk","Demonmail Hauberk"
"Galvanic Juggernaut","Galvanic Juggernaut"
"Geistcatcher's Rig","Geistcatcher's Rig"
"Ghoulcaller's Bell","Ghoulcaller's Bell"
"Graveyard Shovel","Graveyard Shovel"
"Grimoire of the Dead","Grimoire of the Dead"
"Inquisitor's Flail","Inquisitor's Flail"
"Manor Gargoyle","Manor Gargoyle"
"Mask of Avacyn","Mask of Avacyn"
"One-Eyed Scarecrow","One-Eyed Scarecrow"
"Runechanter's Pike","Runechanter's Pike"
"Sharpened Pitchfork","Sharpened Pitchfork"
"Silver-Inlaid Dagger","Silver-Inlaid Dagger"
"Traveler's Amulet","Traveler's Amulet"
"Trepanation Blade","Trepanation Blade"
"Witchbane Orb","Witchbane Orb"
"Wooden Stake","Wooden Stake"
"Clifftop Retreat","Clifftop Retreat"
"Gavony Township","Gavony Township"
"Hinterland Harbor","Hinterland Harbor"
"Isolated Chapel","Isolated Chapel"
"Kessig Wolf Run","Kessig Wolf Run"
"Moorland Haunt","Moorland Haunt"
"Nephalia Drownyard","Nephalia Drownyard"
"Stensia Bloodhall","Stensia Bloodhall"
"Sulfur Falls","Sulfur Falls"
"Woodland Cemetery","Woodland Cemetery"
"Archangel's Light","Archangel's Light"
"Bar the Door","Bar the Door"
"Break of Day","Break of Day"
"Burden of Guilt","Burden of Guilt"
"Curse of Exhaustion","Curse of Exhaustion"
"Elgaud Inquisitor","Elgaud Inquisitor"
"Faith's Shield","Faith's Shield"
"Gavony Ironwright","Gavony Ironwright"
"Hollowhenge Spirit","Hollowhenge Spirit"
"Increasing Devotion","Increasing Devotion"
"Loyal Cathar","Loyal Cathar"
"Unhallowed Cathar","Unhallowed Cathar"
"Midnight Guard","Midnight Guard"
"Niblis of the Mist","Niblis of the Mist"
"Niblis of the Urn","Niblis of the Urn"
"Requiem Angel","Requiem Angel"
"Sanctuary Cat","Sanctuary Cat"
"Séance","Séance"
"Silverclaw Griffin","Silverclaw Griffin"
"Skillful Lunge","Skillful Lunge"
"Sudden Disappearance","Sudden Disappearance"
"Thalia, Guardian of Thraben","Thalia, Guardian of Thraben"
"Thraben Doomsayer","Thraben Doomsayer"
"Thraben Heretic","Thraben Heretic"
"Artful Dodge","Artful Dodge"
"Beguiler of Wills","Beguiler of Wills"
"Bone to Ash","Bone to Ash"
"Call to the Kindred","Call to the Kindred"
"Chant of the Skifsang","Chant of the Skifsang"
"Chill of Foreboding","Chill of Foreboding"
"Counterlash","Counterlash"
"Curse of Echoes","Curse of Echoes"
"Dungeon Geists","Dungeon Geists"
"Geralf's Mindcrusher","Geralf's Mindcrusher"
"Griptide","Griptide"
"Havengul Runebinder","Havengul Runebinder"
"Headless Skaab","Headless Skaab"
"Increasing Confusion","Increasing Confusion"
"Mystic Retrieval","Mystic Retrieval"
"Nephalia Seakite","Nephalia Seakite"
"Niblis of the Breath","Niblis of the Breath"
"Relentless Skaabs","Relentless Skaabs"
"Saving Grasp","Saving Grasp"
"Screeching Skaab","Screeching Skaab"
"Secrets of the Dead","Secrets of the Dead"
"Shriekgeist","Shriekgeist"
"Soul Seizer","Soul Seizer"
"Ghastly Haunting","Ghastly Haunting"
"Stormbound Geist","Stormbound Geist"
"Thought Scour","Thought Scour"
"Tower Geist","Tower Geist"
"Black Cat","Black Cat"
"Chosen of Markov","Chosen of Markov"
"Markov's Servant","Markov's Servant"
"Curse of Misfortunes","Curse of Misfortunes"
"Deadly Allure","Deadly Allure"
"Death's Caress","Death's Caress"
"Falkenrath Torturer","Falkenrath Torturer"
"Farbog Boneflinger","Farbog Boneflinger"
"Fiend of the Shadows","Fiend of the Shadows"
"Geralf's Messenger","Geralf's Messenger"
"Gravepurge","Gravepurge"
"Gruesome Discovery","Gruesome Discovery"
"Harrowing Journey","Harrowing Journey"
"Highborn Ghoul","Highborn Ghoul"
"Increasing Ambition","Increasing Ambition"
"Mikaeus, the Unhallowed","Mikaeus, the Unhallowed"
"Reap the Seagraf","Reap the Seagraf"
"Sightless Ghoul","Sightless Ghoul"
"Skirsdag Flayer","Skirsdag Flayer"
"Spiteful Shadows","Spiteful Shadows"
"Tragic Slip","Tragic Slip"
"Undying Evil","Undying Evil"
"Vengeful Vampire","Vengeful Vampire"
"Wakedancer","Wakedancer"
"Afflicted Deserter","Afflicted Deserter"
"Werewolf Ransacker","Werewolf Ransacker"
"Alpha Brawl","Alpha Brawl"
"Blood Feud","Blood Feud"
"Burning Oil","Burning Oil"
"Curse of Bloodletting","Curse of Bloodletting"
"Erdwal Ripper","Erdwal Ripper"
"Fires of Undeath","Fires of Undeath"
"Flayer of the Hatebound","Flayer of the Hatebound"
"Forge Devil","Forge Devil"
"Heckling Fiends","Heckling Fiends"
"Hellrider","Hellrider"
"Hinterland Hermit","Hinterland Hermit"
"Hinterland Scourge","Hinterland Scourge"
"Increasing Vengeance","Increasing Vengeance"
"Markov Blademaster","Markov Blademaster"
"Markov Warlord","Markov Warlord"
"Moonveil Dragon","Moonveil Dragon"
"Pyreheart Wolf","Pyreheart Wolf"
"Russet Wolves","Russet Wolves"
"Scorch the Fields","Scorch the Fields"
"Shattered Perception","Shattered Perception"
"Talons of Falkenrath","Talons of Falkenrath"
"Torch Fiend","Torch Fiend"
"Wrack with Madness","Wrack with Madness"
"Briarpack Alpha","Briarpack Alpha"
"Clinging Mists","Clinging Mists"
"Crushing Vines","Crushing Vines"
"Dawntreader Elk","Dawntreader Elk"
"Deranged Outcast","Deranged Outcast"
"Favor of the Woods","Favor of the Woods"
"Feed the Pack","Feed the Pack"
"Ghoultree","Ghoultree"
"Gravetiller Wurm","Gravetiller Wurm"
"Grim Flowering","Grim Flowering"
"Hollowhenge Beast","Hollowhenge Beast"
"Hunger of the Howlpack","Hunger of the Howlpack"
"Increasing Savagery","Increasing Savagery"
"Kessig Recluse","Kessig Recluse"
"Lambholt Elder","Lambholt Elder"
"Silverpelt Werewolf","Silverpelt Werewolf"
"Lost in the Woods","Lost in the Woods"
"Predator Ooze","Predator Ooze"
"Scorned Villager","Scorned Villager"
"Moonscarred Werewolf","Moonscarred Werewolf"
"Somberwald Dryad","Somberwald Dryad"
"Tracker's Instincts","Tracker's Instincts"
"Ulvenwald Bear","Ulvenwald Bear"
"Village Survivors","Village Survivors"
"Vorapede","Vorapede"
"Wild Hunger","Wild Hunger"
"Wolfbitten Captive","Wolfbitten Captive"
"Krallenhorde Killer","Krallenhorde Killer"
"Young Wolf","Young Wolf"
"Diregraf Captain","Diregraf Captain"
"Drogskol Captain","Drogskol Captain"
"Drogskol Reaver","Drogskol Reaver"
"Falkenrath Aristocrat","Falkenrath Aristocrat"
"Havengul Lich","Havengul Lich"
"Huntmaster of the Fells","Huntmaster of the Fells"
"Ravager of the Fells","Ravager of the Fells"
"Immerwolf","Immerwolf"
"Sorin, Lord of Innistrad","Sorin, Lord of Innistrad"
"Stromkirk Captain","Stromkirk Captain"
"Altar of the Lost","Altar of the Lost"
"Avacyn's Collar","Avacyn's Collar"
"Chalice of Life","Chalice of Life"
"Chalice of Death","Chalice of Death"
"Elbrus, the Binding Blade","Elbrus, the Binding Blade"
"Withengar Unbound","Withengar Unbound"
"Executioner's Hood","Executioner's Hood"
"Grafdigger's Cage","Grafdigger's Cage"
"Heavy Mattock","Heavy Mattock"
"Helvault","Helvault"
"Jar of Eyeballs","Jar of Eyeballs"
"Warden of the Wall","Warden of the Wall"
"Wolfhunter's Quiver","Wolfhunter's Quiver"
"Grim Backwoods","Grim Backwoods"
"Haunted Fengraf","Haunted Fengraf"
"Vault of the Archangel","Vault of the Archangel"
"Angel of Jubilation","Angel of Jubilation"
"Avacyn, Angel of Hope","Avacyn, Angel of Hope"
"Banishing Stroke","Banishing Stroke"
"Builder's Blessing","Builder's Blessing"
"Call to Serve","Call to Serve"
"Cathars' Crusade","Cathars' Crusade"
"Cathedral Sanctifier","Cathedral Sanctifier"
"Cloudshift","Cloudshift"
"Commander's Authority","Commander's Authority"
"Cursebreak","Cursebreak"
"Defang","Defang"
"Defy Death","Defy Death"
"Devout Chaplain","Devout Chaplain"
"Divine Deflection","Divine Deflection"
"Emancipation Angel","Emancipation Angel"
"Entreat the Angels","Entreat the Angels"
"Farbog Explorer","Farbog Explorer"
"Goldnight Commander","Goldnight Commander"
"Goldnight Redeemer","Goldnight Redeemer"
"Herald of War","Herald of War"
"Holy Justiciar","Holy Justiciar"
"Leap of Faith","Leap of Faith"
"Midnight Duelist","Midnight Duelist"
"Midvast Protector","Midvast Protector"
"Moonlight Geist","Moonlight Geist"
"Moorland Inquisitor","Moorland Inquisitor"
"Nearheath Pilgrim","Nearheath Pilgrim"
"Riders of Gavony","Riders of Gavony"
"Righteous Blow","Righteous Blow"
"Seraph of Dawn","Seraph of Dawn"
"Spectral Gateguards","Spectral Gateguards"
"Terminus","Terminus"
"Thraben Valiant","Thraben Valiant"
"Voice of the Provinces","Voice of the Provinces"
"Zealous Strike","Zealous Strike"
"Alchemist's Apprentice","Alchemist's Apprentice"
"Amass the Components","Amass the Components"
"Arcane Melee","Arcane Melee"
"Captain of the Mists","Captain of the Mists"
"Crippling Chill","Crippling Chill"
"Deadeye Navigator","Deadeye Navigator"
"Devastation Tide","Devastation Tide"
"Dreadwaters","Dreadwaters"
"Elgaud Shieldmate","Elgaud Shieldmate"
"Favorable Winds","Favorable Winds"
"Fettergeist","Fettergeist"
"Galvanic Alchemist","Galvanic Alchemist"
"Geist Snatch","Geist Snatch"
"Ghostform","Ghostform"
"Ghostly Flicker","Ghostly Flicker"
"Ghostly Touch","Ghostly Touch"
"Gryff Vanguard","Gryff Vanguard"
"Havengul Skaab","Havengul Skaab"
"Infinite Reflection","Infinite Reflection"
"Into the Void","Into the Void"
"Lone Revenant","Lone Revenant"
"Lunar Mystic","Lunar Mystic"
"Mass Appeal","Mass Appeal"
"Mist Raven","Mist Raven"
"Misthollow Griffin","Misthollow Griffin"
"Nephalia Smuggler","Nephalia Smuggler"
"Outwit","Outwit"
"Rotcrown Ghoul","Rotcrown Ghoul"
"Scrapskin Drake","Scrapskin Drake"
"Second Guess","Second Guess"
"Spectral Prison","Spectral Prison"
"Spirit Away","Spirit Away"
"Stern Mentor","Stern Mentor"
"Stolen Goods","Stolen Goods"
"Tamiyo, the Moon Sage","Tamiyo, the Moon Sage"
"Tandem Lookout","Tandem Lookout"
"Temporal Mastery","Temporal Mastery"
"Vanishment","Vanishment"
"Wingcrafter","Wingcrafter"
"Appetite for Brains","Appetite for Brains"
"Blood Artist","Blood Artist"
"Bloodflow Connoisseur","Bloodflow Connoisseur"
"Butcher Ghoul","Butcher Ghoul"
"Corpse Traders","Corpse Traders"
"Dark Impostor","Dark Impostor"
"Death Wind","Death Wind"
"Demonic Rising","Demonic Rising"
"Demonic Taskmaster","Demonic Taskmaster"
"Demonlord of Ashmouth","Demonlord of Ashmouth"
"Descent into Madness","Descent into Madness"
"Dread Slaver","Dread Slaver"
"Driver of the Dead","Driver of the Dead"
"Essence Harvest","Essence Harvest"
"Evernight Shade","Evernight Shade"
"Exquisite Blood","Exquisite Blood"
"Ghoulflesh","Ghoulflesh"
"Gloom Surgeon","Gloom Surgeon"
"Grave Exchange","Grave Exchange"
"Harvester of Souls","Harvester of Souls"
"Homicidal Seclusion","Homicidal Seclusion"
"Human Frailty","Human Frailty"
"Hunted Ghoul","Hunted Ghoul"
"Maalfeld Twins","Maalfeld Twins"
"Marrow Bats","Marrow Bats"
"Mental Agony","Mental Agony"
"Necrobite","Necrobite"
"Polluted Dead","Polluted Dead"
"Predator's Gambit","Predator's Gambit"
"Renegade Demon","Renegade Demon"
"Searchlight Geist","Searchlight Geist"
"Soulcage Fiend","Soulcage Fiend"
"Treacherous Pit-Dweller","Treacherous Pit-Dweller"
"Triumph of Cruelty","Triumph of Cruelty"
"Undead Executioner","Undead Executioner"
"Unhallowed Pact","Unhallowed Pact"
"Aggravate","Aggravate"
"Archwing Dragon","Archwing Dragon"
"Banners Raised","Banners Raised"
"Battle Hymn","Battle Hymn"
"Bonfire of the Damned","Bonfire of the Damned"
"Burn at the Stake","Burn at the Stake"
"Dangerous Wager","Dangerous Wager"
